event_id,source_camera,source_pixel_x,source_pixel_y,renderer_median_event_depth,world_x,world_y,world_z,event_normal_x,event_normal_y,event_normal_z,chart_u,chart_v,chart_n,fixed_projected_u,fixed_projected_v,fixed_projected_n,fixed_is_u_min_owner,fixed_is_u_max_owner,fixed_is_v_min_owner,fixed_is_v_max_owner,fixed_leave_one_out_delta_u_span,fixed_extent_reduction_u_span,fixed_leave_one_out_delta_v_span,fixed_extent_reduction_v_span,fixed_leave_one_out_delta_rectangular_chart_area,fixed_extent_reduction_rectangular_chart_area,fixed_relative_area_change,pca_pca_origin_shift_world,pca_axis_u_angle_degrees,pca_axis_v_angle_degrees,pca_axis_n_angle_degrees,pca_right_handed_sign_alignment,pca_joint_axis_rotation_angle_degrees,pca_leave_one_out_delta_u_span,pca_extent_reduction_u_span,pca_leave_one_out_delta_v_span,pca_extent_reduction_v_span,pca_leave_one_out_delta_rectangular_chart_area,pca_extent_reduction_rectangular_chart_area,review_extrema_owner,fixed_area_rank,pca_area_rank,fixed_area_leverage_is_not_a_decision,pca_orientation_is_not_a_decision
1374,DSC08003.JPG,258.0,165.0,4.494775295257568,1.298613570953011,1.5241646131337845,1.0027513031949207,0.08254037414787865,-0.8753961803575914,-0.476307268526177,1.0322144663772053,0.9025219364678111,1.7705853834954464,1.0322144663772053,0.9025219364678111,1.7705853834954464,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.129110260079651e-05,0.0012647517625068681,0.0012673161895153358,8.122075734229808e-05,"[1, 1, 1]",0.0012673366080871516,-3.940146311887105e-06,3.940146311887105e-06,5.138806607574153e-06,-5.138806607574153e-06,1.5427552941815748e-06,-1.5427552941815748e-06,False,1376,1515,True,True
1375,DSC08003.JPG,259.0,165.0,4.562037467956543,1.3453223996528976,1.561609016093196,0.9714596709536782,-0.01599855949738982,0.7886340809669993,0.6146546448464738,1.0322776715901956,0.9683435883177536,1.7857666348493133,1.0322776715901956,0.9683435883177536,1.7857666348493133,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.5346194243097483e-05,0.0004847682856591682,0.0009183045031567513,0.0008304764700716273,"[1, 1, 1]",0.0009402059930275046,2.0322506062431245e-06,-2.0322506062431245e-06,-6.703599061408383e-06,6.703599061408383e-06,-7.798325257990513e-06,7.798325257990513e-06,False,1377,1337,True,True
1376,DSC08003.JPG,260.0,165.0,4.501974105834961,1.291429827781786,1.5338709952823641,0.9878520392965869,0.0418232670798118,0.850248350159474,0.5247175977436463,1.0144965527117022,0.9097473890248909,1.7718801636944574,1.0144965527117022,0.9097473890248909,1.7718801636944574,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.122693193792065e-05,0.0031421840853041185,0.0031437392542401263,0.0001084158069859861,"[1, 1, 1]",0.003143896456146431,-9.627407513423947e-06,9.627407513423947e-06,1.4560375894312472e-05,-1.4560375894312472e-05,7.232076677077259e-06,-7.232076677077259e-06,False,1378,1349,True,True
1377,DSC08003.JPG,261.0,165.0,4.503289699554443,1.2860247609017432,1.5375591060247984,0.9812494296070524,0.04093741044545916,0.7807546810935162,0.6234951935472977,1.0053048262752122,0.9111285878037684,1.7720059356646654,1.0053048262752122,0.9111285878037684,1.7720059356646654,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.407726017453664e-05,0.00407340202562143,0.004074774240496217,0.00012639310735111295,"[1, 1, 1]",0.004075068322250449,-1.245412359041076e-05,1.245412359041076e-05,1.876804452449754e-05,-1.876804452449754e-05,9.238956903523388e-06,-9.238956903523388e-06,False,1379,1305,True,True
1378,DSC08003.JPG,262.0,165.0,4.504606246948242,1.280616679103309,1.5412494677749955,0.9746428900022939,0.09166812633290683,0.7704705164463657,0.6308503292394203,0.996107750836019,0.912510774408695,1.7721318232735312,0.996107750836019,0.912510774408695,1.7721318232735312,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.763447195177474e-05,0.0049339362596558635,0.004935104580475248,0.00014603023912513344,"[1, 1, 1]",0.0049356006897038635,-1.5050531355198515e-05,1.5050531355198515e-05,2.2654768224272814e-05,-2.2654768224272814e-05,1.1120101679917838e-05,-1.1120101679917838e-05,False,1380,1267,True,True
1379,DSC08003.JPG,263.0,165.0,4.512534141540527,1.280390165045014,1.5483441208998254,0.9655204228062304,0.3277903080091954,0.7175560213473069,0.614546068414289,0.9877759351654255,0.9203539528157058,1.773765903880653,0.9877759351654255,0.9203539528157058,1.773765903880653,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.911291369218436e-05,0.004662611563316916,0.004665185143552057,0.0003403859653471555,"[1, 1, 1]",0.004670105010571418,-1.3718540459839446e-05,1.3718540459839446e-05,2.223389847522128e-05,-2.223389847522128e-05,1.2872836456345738e-05,-1.2872836456345738e-05,False,1381,1222,True,True
1380,DSC08003.JPG,264.0,165.0,4.5077338218688965,1.2701763320202795,1.548890292689801,0.961230520165071,0.049396237993778465,0.8534981031438962,0.5187494574472662,0.9777612540296736,0.9157585563189549,1.7724960825787306,0.9777612540296736,0.9157585563189549,1.7724960825787306,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.6012092781269585e-05,0.006350363735260238,0.006350959501258881,0.00020732816745407906,"[1, 1, 1]",0.006352353631239173,-1.92289886695729e-05,1.92289886695729e-05,2.9117273817158562e-05,-2.9117273817158562e-05,1.4505947210530223e-05,-1.4505947210530223e-05,False,1382,1193,True,True
1381,DSC08003.JPG,265.0,165.0,4.539584636688232,1.2886171558303978,1.568341597924518,0.9429265394542424,-0.11950726290112539,0.9126215752698484,0.3909474062656789,0.9724410814404872,0.9469818160933993,1.7795852842736457,0.9724410814404872,0.9469818160933993,1.7795852842736457,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.395416511742268e-05,0.0012056299663835651,0.0008349129272786094,0.000885153713687849,"[1, 1, 1]",0.0012112228875646631,3.4272231452803226e-07,-3.4272231452803226e-07,4.356038588282374e-06,-4.356038588282374e-06,8.164028578061533e-06,-8.164028578061533e-06,False,1383,1327,True,True
1382,DSC08003.JPG,266.0,165.0,4.553325176239014,1.2928405336033053,1.5784787226766592,0.93149187452105,-0.11509875021882889,0.9787601035396507,0.16964945451464275,0.9647162101212414,0.9605070169807488,1.78254249313429,0.9647162101212414,0.9605070169807488,1.78254249313429,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.930025185630453e-05,0.002390987875687062,0.0020251561281441227,0.0013591990641976625,"[1, 1, 1]",0.002415108797102434,1.0533265967005434e-05,-1.0533265967005434e-05,-1.0871705975246115e-05,1.0871705975246115e-05,8.270982818636696e-07,-8.270982818636696e-07,False,1384,1548,True,True
1383,DSC08003.JPG,267.0,165.0,4.519285202026367,1.259823365887372,1.563916098716084,0.9384360788354605,-0.09000757871978042,0.9655812749567069,0.24403163160947622,0.9510390625542693,0.9273352589846837,1.7746055251967705,0.9510390625542693,0.9273352589846837,1.7746055251967705,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.904930058736169e-05,0.0060924378130354385,0.006079872844195749,0.0005458391998790375,"[1, 1, 1]",0.006098384734500456,-1.7245876427374185e-05,1.7245876427374185e-05,2.854659271123161e-05,-2.854659271123161e-05,1.7212110859254892e-05,-1.7212110859254892e-05,False,1385,1146,True,True
1384,DSC08003.JPG,268.0,165.0,4.510776042938232,1.2467450007491225,1.5625327746073143,0.9355975992197453,-0.06310814800556648,0.9573737991441248,0.2818736780326473,0.9406004249458405,0.9191147428283867,1.7724907803393302,0.9406004249458405,0.9191147428283867,1.7724907803393302,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.67897401800734e-05,0.009107468138528682,0.009106177619370548,0.00025425545467158125,"[1, 1, 1]",0.009108597382866984,-2.751967958092294e-05,2.751967958092294e-05,4.125174917057883e-05,-4.125174917057883e-05,2.0034977978422575e-05,-2.0034977978422575e-05,False,1386,1083,True,True
1385,DSC08003.JPG,269.0,165.0,4.532410621643066,1.257074220061197,1.5767725699321429,0.9210820677842461,-0.12996664568273497,-0.8463802133480577,-0.516477691157009,0.9337908082868542,0.9403556589724051,1.7772465975840668,0.9337908082868542,0.9403556589724051,1.7772465975840668,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.838567366996267e-05,0.003440839142195651,0.003301850008227281,0.0010147447287666544,"[1, 1, 1]",0.003447556590294557,-6.924176608524846e-06,6.924176608524846e-06,1.589479227459556e-05,-1.589479227459556e-05,1.457033848328848e-05,-1.457033848328848e-05,False,1387,1191,True,True
1386,DSC08003.JPG,270.0,165.0,4.498931407928467,1.224667262688101,1.562418831342519,0.9279747328308195,0.04983521026606738,0.8203601290751593,0.5696715812128291,0.9204354305331218,0.9077293748369216,1.7694421759084413,0.9204354305331218,0.9077293748369216,1.7694421759084413,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.114813861553142e-05,0.01480240435972443,0.01480116269431418,0.00038031279749806113,"[1, 1, 1]",0.014804226250599793,-4.687782826584552e-05,4.687782826584552e-05,6.428449485085252e-05,-6.428449485085252e-05,2.3786854928875556e-05,-2.3786854928875556e-05,False,1388,1023,True,True
1387,DSC08003.JPG,271.0,165.0,4.5024943351745605,1.2209846090842846,1.567282331694603,0.9204800189496779,0.11075423589138919,0.828883814823352,0.5483476276560352,0.9114812158378093,0.911307375712735,1.7700795598771182,0.9114812158378093,0.911307375712735,1.7700795598771182,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.57910672025377e-05,0.014590655835696202,0.014589886202416944,0.00023864004333613305,"[1, 1, 1]",0.014591246784582554,-4.588872291488855e-05,4.588872291488855e-05,6.394829906719579e-05,-6.394829906719579e-05,2.5047556254875758e-05,-2.5047556254875758e-05,False,1389,1005,True,True
1388,DSC08003.JPG,272.0,165.0,4.512973308563232,1.2226270248929356,1.5757515984144839,0.910263070997296,0.02034702970720865,0.8685705055043342,0.49514773083397984,0.9032934832663377,0.9216455523319993,1.7722920637640376,0.9032934832663377,0.9216455523319993,1.7722920637640376,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.91515761348998e-05,0.011498311431932662,0.0114962267374427,0.0002712744006485461,"[1, 1, 1]",0.011498869194713806,-3.481388195325508e-05,3.481388195325508e-05,5.1675434131759346e-05,-5.1675434131759346e-05,2.4463390229989557e-05,-2.4463390229989557e-05,False,1390,1016,True,True
1389,DSC08003.JPG,273.0,165.0,4.525197982788086,1.2255836508079918,1.5851449978911603,0.8993306409879201,0.045480162521215145,-0.9100122832965294,-0.4120791174841079,0.8952557089096007,0.9336905299323132,1.7749013384598147,0.8952557089096007,0.9336905299323132,1.7749013384598147,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.2934994014715e-05,0.007263496548914818,0.007218777912448321,0.000860020056038973,"[1, 1, 1]",0.00726666266665634,-1.9600489896465234e-05,1.9600489896465234e-05,3.328933316937288e-05,-3.328933316937288e-05,2.1022311061713594e-05,-2.1022311061713594e-05,False,1391,1059,True,True
1390,DSC08003.JPG,274.0,165.0,4.571714401245117,1.2548609525917027,1.6124554376113307,0.8748223297930471,-0.07544725773050315,0.8038852483024707,0.5899798461495291,0.8908982739284778,0.9792556267062459,1.7853182742585862,0.8908982739284778,0.9792556267062459,1.7853182742585862,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.703575752539031e-05,0.012282070066373838,0.011924302388857699,0.0034554007347578895,"[1, 1, 1]",0.012348644165295951,4.728623392402653e-05,-4.728623392402653e-05,-6.022881120215651e-05,6.022881120215651e-05,-1.6025328775537417e-05,1.6025328775537417e-05,False,1392,1163,True,True
1391,DSC08003.JPG,275.0,165.0,4.57529878616333,1.251070245527959,1.617388398646265,0.8672010632499044,-0.16407001186430445,0.8471360889887083,0.5054121861805099,0.8817651940983218,0.9828564505744486,1.7859571706688904,0.8817651940983218,0.9828564505744486,1.7859571706688904,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00010313436104809072,0.014631887102735143,0.014273006848640822,0.0038646227022264916,"[1, 1, 1]",0.014709625333963566,5.5658361423738256e-05,-5.5658361423738256e-05,-7.19799884743022e-05,7.19799884743022e-05,-2.074225116599493e-05,2.074225116599493e-05,False,1393,1064,True,True
1392,DSC08003.JPG,276.0,165.0,4.49711275100708,1.184656842948818,1.579531628660528,0.8920851994502396,0.01354990690916361,0.9163533043703429,0.4001412520502062,0.8640602836438451,0.9065247514639221,1.7679820999589357,0.8640602836438451,0.9065247514639221,1.7679820999589357,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00011544165182259687,0.022327420887055364,0.02231649974294465,0.000943719231886031,"[1, 1, 1]",0.022331933312911383,-7.196292078992528e-05,7.196292078992528e-05,9.628745075818124e-05,-9.628745075818124e-05,3.237243992959549e-05,-3.237243992959549e-05,False,1394,904,True,True
1393,DSC08003.JPG,277.0,165.0,4.648004531860352,1.2935466314476507,1.6616113312361163,0.8257803971787762,0.0200970391201624,0.8689564319866135,0.4944803619231977,0.8701760133002077,1.0541240151623392,1.8021500033908242,0.8701760133002077,1.0541240151623392,1.8021500033908242,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00012757185080346733,0.050166772945154786,0.05058433884342087,0.013010956104416218,"[1, 1, 1]",0.051209205439077685,0.0001790696648542589,-0.0001790696648542589,-0.0002812336780768643,0.0002812336780768643,-0.0001525564337740981,0.0001525564337740981,False,1395,154,True,True
1394,DSC08003.JPG,278.0,165.0,4.507900238037109,1.1800186504005348,1.5912107917664076,0.875567107572234,0.0988477085797044,-0.6906251334469999,-0.7164258897889267,0.8464235327902448,0.9172612299884731,1.7700883023420897,0.8464235327902448,0.9172612299884731,1.7700883023420897,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0001249061918908166,0.0186503358403623,0.01864830682168806,0.0003166452973586476,"[1, 1, 1]",0.018650665354531477,-5.88133693821824e-05,5.88133693821824e-05,8.205257858784343e-05,-8.205257858784343e-05,3.226206586814939e-05,-3.226206586814939e-05,False,1396,905,True,True
1395,DSC08003.JPG,279.0,165.0,4.513312816619873,1.177690746125847,1.5970710972296935,0.8672785480493649,-0.09022691991248522,0.6444151755851931,0.7593340400631402,0.8375733309188991,0.9226482257898664,1.771145061761955,0.8375733309188991,0.9226482257898664,1.771145061761955,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00012989336456298598,0.016407284829449673,0.01640728005352678,1.3713635377634418e-05,"[1, 1, 1]",0.016407285318148678,-5.0830009993729774e-05,5.0830009993729774e-05,7.28020130960072e-05,-7.28020130960072e-05,3.114396350278881e-05,-3.114396350278881e-05,False,1397,923,True,True
1396,DSC08003.JPG,242.0,166.0,4.441123962402344,1.3552686807488203,1.4557724996503985,1.1250865339792393,-0.30370988080978367,-0.8936133474166404,-0.33047767491516566,1.1722985356137143,0.8456967644050007,1.7698473388321634,1.1722985356137143,0.8456967644050007,1.7698473388321634,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00010606402997534063,0.038795086075764346,0.038796645061367825,0.000492074424166299,"[1, 1, 1]",0.03879742587402637,0.0001205384554698874,-0.0001205384554698874,-0.0001752001416872595,0.0001752001416872595,-7.830289576205018e-05,7.830289576205018e-05,False,1398,450,True,True
1397,DSC08003.JPG,243.0,166.0,4.444678783416748,1.3518028282240033,1.4605317658524246,1.1178131476417483,-0.4269934836069066,-0.8621984893487216,-0.2725625247938923,1.1636707288808363,0.8492611868861334,1.770495984094251,1.1636707288808363,0.8492611868861334,1.770495984094251,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00010042696486623964,0.035010154284070526,0.03501054283438772,0.00022775442200007322,"[1, 1, 1]",0.03501071897355685,0.00010844771622098293,-0.00010844771622098293,-0.00015697791248392434,0.00015697791248392434,-6.932608803422724e-05,6.932608803422724e-05,False,1399,515,True,True
1398,DSC08003.JPG,244.0,166.0,4.448238849639893,1.3483310578638483,1.4652984304934284,1.1105282671183743,0.407696749572825,0.7648351638993335,0.4988091142419443,1.1550290220582702,0.8528308806745412,1.771145564669006,1.1550290220582702,0.8528308806745412,1.771145564669006,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.481357124946241e-05,0.031393601380634496,0.031393603470348565,1.5556496191598024e-05,"[1, 1, 1]",0.03139360435267225,9.692167302954857e-05,-9.692167302954857e-05,-0.00013959886889369777,0.00013959886889369777,-6.07553346090306e-05,6.07553346090306e-05,False,1400,587,True,True
1399,DSC08003.JPG,245.0,166.0,4.4518046379089355,1.3448537331503645,1.4700727444721418,1.1032317021433427,-0.25517089112332103,-0.8945245739551462,-0.36703351742544515,1.146373463039229,0.8564063116005397,1.7717961900039827,1.146373463039229,0.8564063116005397,1.7717961900039827,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.923000999937928e-05,0.02794596733462317,0.02794655599456254,0.000238186016046446,"[1, 1, 1]",0.02794676916994704,8.59632719287795e-05,-8.59632719287795e-05,-0.00012306469154066413,0.00012306469154066413,-5.258799623586441e-05,5.258799623586441e-05,False,1401,677,True,True
1400,DSC08003.JPG,246.0,166.0,4.384879112243652,1.2844051914335657,1.439270789870556,1.1209930998043545,-0.10214994885365308,0.8500405446491693,0.5167170022379172,1.125927867222912,0.7911656284422652,1.7561793810278907,1.125927867222912,0.7911656284422652,1.7561793810278907,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00011458301828500801,0.03798589076836163,0.038710113157039164,0.007917389391216861,"[1, 1, 1]",0.03875619832659218,0.00012333532933617164,-0.00012333532933617164,-0.00021418868682032688,0.00021418868682032688,-0.00014046192457151108,0.00014046192457151108,False,1402,181,True,True
1401,DSC08003.JPG,247.0,166.0,4.457091808319092,1.3363807287640754,1.4787034774592143,1.089267950152397,0.1366775447910755,0.9387356986417845,0.3163772065832247,1.1287135546085036,0.8617570101038904,1.7726710526409066,1.1287135546085036,0.8617570101038904,1.7726710526409066,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.886258689557513e-05,0.021928882991115208,0.02193256984603564,0.0004959065420268046,"[1, 1, 1]",0.021933529718957148,6.709133329030337e-05,-6.709133329030337e-05,-9.484539104609446e-05,9.484539104609446e-05,-3.8963969874128423e-05,3.8963969874128423e-05,False,1403,817,True,True
1402,DSC08003.JPG,248.0,166.0,4.454396724700928,1.3278342060897914,1.4803222711141082,1.0841883001139028,0.05442961485599738,-0.962009152763979,-0.26753655268945786,1.1189975213924253,0.859220492223704,1.771876595077343,1.1189975213924253,0.859220492223704,1.771876595077343,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.592427229473952e-05,0.020036708752975505,0.02003781708445257,0.0002462067670681276,"[1, 1, 1]",0.02003801923424393,6.163667904268699e-05,-6.163667904268699e-05,-8.773395273897755e-05,8.773395273897755e-05,-3.683174775437337e-05,3.683174775437337e-05,False,1404,848,True,True
1403,DSC08003.JPG,249.0,166.0,4.451704978942871,1.319298077610291,1.481939149085147,1.0791147604498361,0.02375047465969616,0.9213595810734257,0.38798509935001435,1.109293244074912,0.8566871186499166,1.7710831162842666,1.109293244074912,0.8566871186499166,1.7710831162842666,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.342246813886693e-05,0.018009761072312367,0.01800976186155793,6.097163388881822e-06,"[1, 1, 1]",0.018009761982980318,5.568550639312164e-05,-5.568550639312164e-05,-8.009671964526177e-05,8.009671964526177e-05,-3.471550898570541e-05,3.471550898570541e-05,False,1405,874,True,True
1404,DSC08003.JPG,250.0,166.0,4.449016571044922,1.3107723289998388,1.4835541180735974,1.0740473175782959,0.23613655200085046,0.8042674758685008,0.5453378366382259,1.0996007018135576,0.8541568895951487,1.7702906158736191,1.0996007018135576,0.8541568895951487,1.7702906158736191,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.140101118451061e-05,0.015848330147930294,0.01585019677694588,0.0002630066311838305,"[1, 1, 1]",0.015850354540288696,4.923918476484879e-05,-4.923918476484879e-05,-7.193607751743158e-05,7.193607751743158e-05,-3.26168469024779e-05,3.26168469024779e-05,False,1406,902,True,True
1405,DSC08003.JPG,251.0,166.0,4.440948963165283,1.2979460495491506,1.4824322963223604,1.0709365619264017,0.21549590165460367,0.8010210061688753,0.5585041307334011,1.089076766356271,0.8463745984345049,1.7682580175128215,1.089076766356271,0.8463745984345049,1.7682580175128215,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.268872794184056e-05,0.014019616360459527,0.01405091410892667,0.0009802749269201747,"[1, 1, 1]",0.014052380019126773,4.4024459094682555e-05,-4.4024459094682555e-05,-6.795245364576985e-05,6.795245364576985e-05,-3.544229198571003e-05,3.544229198571003e-05,False,1407,867,True,True
